date,year,month_lbl,month_num,season,mean_pm25
2024-07-08,2024,Jul,7,Winter,13.191489361702134
2024-07-08,2024,Jul,7,Winter,18.75
2024-07-09,2024,Jul,7,Winter,6.28125
2024-07-09,2024,Jul,7,Winter,9.968421052631577
2024-07-09,2024,Jul,7,Winter,10.229166666666668
2024-07-09,2024,Jul,7,Winter,11.583333333333334
2024-07-09,2024,Jul,7,Winter,6.75
2024-07-09,2024,Jul,7,Winter,6.5777777777777775
2024-07-09,2024,Jul,7,Winter,2.833333333333333
2024-07-10,2024,Jul,7,Winter,3.145833333333333
2024-07-10,2024,Jul,7,Winter,6.229166666666668
2024-07-10,2024,Jul,7,Winter,5.135416666666665
2024-07-10,2024,Jul,7,Winter,4.958333333333332
2024-07-10,2024,Jul,7,Winter,10.666666666666666
2024-07-10,2024,Jul,7,Winter,6.780487804878048
2024-07-10,2024,Jul,7,Winter,2.15625
2024-07-11,2024,Jul,7,Winter,0.9479166666666672
2024-07-11,2024,Jul,7,Winter,3.739583333333334
2024-07-11,2024,Jul,7,Winter,4.263157894736839
2024-07-11,2024,Jul,7,Winter,3.442105263157895
2024-07-11,2024,Jul,7,Winter,3.631578947368419
2024-07-11,2024,Jul,7,Winter,5.064516129032259
2024-07-11,2024,Jul,7,Winter,1.3020833333333333
2024-07-12,2024,Jul,7,Winter,6.604166666666671
2024-07-12,2024,Jul,7,Winter,12.947916666666655
2024-07-12,2024,Jul,7,Winter,11.252631578947364
2024-07-12,2024,Jul,7,Winter,1.1123595505617978
2024-07-12,2024,Jul,7,Winter,9.947916666666664
2024-07-12,2024,Jul,7,Winter,11.238095238095235
2024-07-12,2024,Jul,7,Winter,4.094736842105263
2024-07-13,2024,Jul,7,Winter,5.666666666666671
2024-07-13,2024,Jul,7,Winter,7.958333333333334
2024-07-13,2024,Jul,7,Winter,7.126315789473685
2024-07-13,2024,Jul,7,Winter,0.6842105263157892
2024-07-13,2024,Jul,7,Winter,15.052083333333334
2024-07-13,2024,Jul,7,Winter,11.80434782608696
2024-07-13,2024,Jul,7,Winter,3.0
2024-07-14,2024,Jul,7,Winter,2.3645833333333326
2024-07-14,2024,Jul,7,Winter,4.326315789473686
2024-07-14,2024,Jul,7,Winter,5.347368421052632
2024-07-14,2024,Jul,7,Winter,0.0
2024-07-14,2024,Jul,7,Winter,2.708333333333333
2024-07-14,2024,Jul,7,Winter,5.063157894736841
2024-07-14,2024,Jul,7,Winter,1.21875
2024-07-15,2024,Jul,7,Winter,1.4166666666666667
2024-07-15,2024,Jul,7,Winter,2.916666666666668
2024-07-15,2024,Jul,7,Winter,3.927083333333333
2024-07-15,2024,Jul,7,Winter,2.0520833333333326
2024-07-15,2024,Jul,7,Winter,2.0625
2024-07-15,2024,Jul,7,Winter,2.965909090909089
2024-07-15,2024,Jul,7,Winter,1.4166666666666652
2024-07-16,2024,Jul,7,Winter,2.802083333333333
2024-07-16,2024,Jul,7,Winter,6.739583333333336
2024-07-16,2024,Jul,7,Winter,6.21276595744681
2024-07-16,2024,Jul,7,Winter,3.336842105263157
2024-07-16,2024,Jul,7,Winter,2.8526315789473684
2024-07-16,2024,Jul,7,Winter,5.423529411764707
2024-07-16,2024,Jul,7,Winter,2.421052631578947
2024-07-17,2024,Jul,7,Winter,4.125
2024-07-17,2024,Jul,7,Winter,9.21875
2024-07-17,2024,Jul,7,Winter,7.71875
2024-07-17,2024,Jul,7,Winter,3.6875
2024-07-17,2024,Jul,7,Winter,3.9895833333333335
2024-07-17,2024,Jul,7,Winter,7.586956521739132
2024-07-17,2024,Jul,7,Winter,5.958333333333332
2024-07-18,2024,Jul,7,Winter,1.0
2024-07-18,2024,Jul,7,Winter,5.736842105263158
2024-07-18,2024,Jul,7,Winter,6.041666666666666
2024-07-18,2024,Jul,7,Winter,1.0526315789473673
2024-07-18,2024,Jul,7,Winter,1.90625
2024-07-18,2024,Jul,7,Winter,4.059523809523808
2024-07-18,2024,Jul,7,Winter,2.364583333333332
2024-07-19,2024,Jul,7,Winter,0.7083333333333336
2024-07-19,2024,Jul,7,Winter,3.40625
2024-07-19,2024,Jul,7,Winter,3.78125
2024-07-19,2024,Jul,7,Winter,0.0
2024-07-19,2024,Jul,7,Winter,3.4375
2024-07-19,2024,Jul,7,Winter,3.3488372093023253
2024-07-19,2024,Jul,7,Winter,4.625
2024-07-20,2024,Jul,7,Winter,0.6923076923076916
2024-07-20,2024,Jul,7,Winter,3.0549450549450574
2024-07-20,2024,Jul,7,Winter,4.26086956521739
2024-07-20,2024,Jul,7,Winter,1.3152173913043466
2024-07-20,2024,Jul,7,Winter,0.4782608695652169
2024-07-20,2024,Jul,7,Winter,4.021978021978026
2024-07-20,2024,Jul,7,Winter,1.108695652173914
2024-07-21,2024,Jul,7,Winter,2.395833333333333
2024-07-21,2024,Jul,7,Winter,3.666666666666667
2024-07-21,2024,Jul,7,Winter,6.223404255319148
2024-07-21,2024,Jul,7,Winter,2.5684210526315794
2024-07-21,2024,Jul,7,Winter,1.9375
2024-07-21,2024,Jul,7,Winter,3.4395604395604407
2024-07-21,2024,Jul,7,Winter,4.2
2024-07-22,2024,Jul,7,Winter,1.9375
2024-07-22,2024,Jul,7,Winter,3.9578947368421047
2024-07-22,2024,Jul,7,Winter,4.958333333333332
2024-07-22,2024,Jul,7,Winter,2.0
2024-07-22,2024,Jul,7,Winter,3.989583333333334
2024-07-22,2024,Jul,7,Winter,3.126315789473684
2024-07-22,2024,Jul,7,Winter,4.53125
2024-07-23,2024,Jul,7,Winter,0.7395833333333335
2024-07-23,2024,Jul,7,Winter,3.483870967741935
2024-07-23,2024,Jul,7,Winter,4.0
2024-07-23,2024,Jul,7,Winter,1.8854166666666667
2024-07-23,2024,Jul,7,Winter,2.34375
2024-07-23,2024,Jul,7,Winter,3.1935483870967736
2024-07-23,2024,Jul,7,Winter,2.3229166666666665
2024-07-24,2024,Jul,7,Winter,0.3854166666666668
2024-07-24,2024,Jul,7,Winter,2.6808510638297878
2024-07-24,2024,Jul,7,Winter,3.020833333333333
2024-07-24,2024,Jul,7,Winter,1.0
2024-07-24,2024,Jul,7,Winter,1.0
2024-07-24,2024,Jul,7,Winter,2.9425287356321848
2024-07-24,2024,Jul,7,Winter,2.083333333333333
2024-07-25,2024,Jul,7,Winter,1.572916666666667
2024-07-25,2024,Jul,7,Winter,5.46875
2024-07-25,2024,Jul,7,Winter,4.968421052631578
2024-07-25,2024,Jul,7,Winter,2.032258064516129
2024-07-25,2024,Jul,7,Winter,0.4
2024-07-25,2024,Jul,7,Winter,3.902439024390242
2024-07-25,2024,Jul,7,Winter,4.375
2024-07-26,2024,Jul,7,Winter,0.863157894736842
2024-07-26,2024,Jul,7,Winter,4.822916666666665
2024-07-26,2024,Jul,7,Winter,4.389473684210525
2024-07-26,2024,Jul,7,Winter,1.5894736842105268
2024-07-26,2024,Jul,7,Winter,1.1458333333333333
2024-07-26,2024,Jul,7,Winter,2.0337078651685405
2024-07-26,2024,Jul,7,Winter,6.0
2024-07-27,2024,Jul,7,Winter,1.385416666666668
2024-07-27,2024,Jul,7,Winter,3.1368421052631588
2024-07-27,2024,Jul,7,Winter,3.9270833333333335
2024-07-27,2024,Jul,7,Winter,1.8958333333333324
2024-07-27,2024,Jul,7,Winter,0.5104166666666667
2024-07-27,2024,Jul,7,Winter,5.359550561797749
2024-07-27,2024,Jul,7,Winter,1.8333333333333328
2024-07-28,2024,Jul,7,Winter,0.0104166666666666
2024-07-28,2024,Jul,7,Winter,2.273684210526316
2024-07-28,2024,Jul,7,Winter,2.53125
2024-07-28,2024,Jul,7,Winter,1.3125
2024-07-28,2024,Jul,7,Winter,1.4791666666666663
2024-07-28,2024,Jul,7,Winter,3.0
2024-07-28,2024,Jul,7,Winter,1.0
2024-07-29,2024,Jul,7,Winter,3.0625
2024-07-29,2024,Jul,7,Winter,9.239583333333332
2024-07-29,2024,Jul,7,Winter,6.770833333333334
2024-07-29,2024,Jul,7,Winter,3.610526315789475
2024-07-29,2024,Jul,7,Winter,0.96875
2024-07-29,2024,Jul,7,Winter,8.75862068965517
2024-07-29,2024,Jul,7,Winter,1.9583333333333333
2024-07-30,2024,Jul,7,Winter,15.291666666666666
2024-07-30,2024,Jul,7,Winter,23.702127659574465
2024-07-30,2024,Jul,7,Winter,20.329787234042552
2024-07-30,2024,Jul,7,Winter,4.557894736842104
2024-07-30,2024,Jul,7,Winter,12.557894736842105
2024-07-30,2024,Jul,7,Winter,11.21590909090909
2024-07-30,2024,Jul,7,Winter,23.875
2024-07-31,2024,Jul,7,Winter,37.92708333333332
2024-07-31,2024,Jul,7,Winter,49.13541666666667
2024-07-31,2024,Jul,7,Winter,43.78125
2024-07-31,2024,Jul,7,Winter,28.09375
2024-07-31,2024,Jul,7,Winter,36.5578947368421
2024-07-31,2024,Jul,7,Winter,35.29999999999999
2024-07-31,2024,Jul,7,Winter,39.97849462365591
2024-08-01,2024,Aug,8,Winter,30.84375
2024-08-01,2024,Aug,8,Winter,32.17894736842104
2024-08-01,2024,Aug,8,Winter,27.72631578947368
2024-08-01,2024,Aug,8,Winter,2.03125
2024-08-01,2024,Aug,8,Winter,34.0
2024-08-01,2024,Aug,8,Winter,39.08433734939758
2024-08-01,2024,Aug,8,Winter,39.6875
2024-08-02,2024,Aug,8,Winter,8.84375
2024-08-02,2024,Aug,8,Winter,9.610526315789476
2024-08-02,2024,Aug,8,Winter,9.63157894736842
2024-08-02,2024,Aug,8,Winter,10.58333333333334
2024-08-02,2024,Aug,8,Winter,14.3125
2024-08-02,2024,Aug,8,Winter,11.333333333333332
2024-08-02,2024,Aug,8,Winter,11.354166666666666
2024-08-03,2024,Aug,8,Winter,8.378947368421052
2024-08-03,2024,Aug,8,Winter,11.09375
2024-08-03,2024,Aug,8,Winter,11.705263157894729
2024-08-03,2024,Aug,8,Winter,3.0
2024-08-03,2024,Aug,8,Winter,2.336842105263157
2024-08-03,2024,Aug,8,Winter,6.952941176470593
2024-08-03,2024,Aug,8,Winter,2.821052631578945
2024-08-04,2024,Aug,8,Winter,19.520833333333343
2024-08-04,2024,Aug,8,Winter,22.34375
2024-08-04,2024,Aug,8,Winter,21.92708333333334
2024-08-04,2024,Aug,8,Winter,6.8947368421052655
2024-08-04,2024,Aug,8,Winter,35.84375
2024-08-04,2024,Aug,8,Winter,28.263157894736825
2024-08-04,2024,Aug,8,Winter,4.1382978723404245
2024-08-05,2024,Aug,8,Winter,20.53684210526316
